change_volume,"turn up the volume"
change_volume,"please lower your volume"
change_volume,"turn down the volume"
change_volume,"can you speak quieter"
change_volume,"turn to volume 4"
change_volume,"set 4 as the volume"
change_volume,"turn volume to 4"
change_volume,"volume 4 set"
change_volume,"volume set to 4"
change_volume,"i can't hear you and need you to turn up the volume"
change_volume,"turn up your speaker volume"
change_volume,"can you speak louder"
change_volume,"can you turn up the volume for your speaker"
who_do_you_work_for,"who is your superior, please"
who_do_you_work_for,"who are you employed by, please"
who_do_you_work_for,"who you work for, please"
who_do_you_work_for,"do you work for another individual"
who_do_you_work_for,"who is your supervisor"
who_do_you_work_for,"do you work for a different individual"
who_do_you_work_for,"who you work for"
who_do_you_work_for,"are you one of my employees"
who_do_you_work_for,"do you work for a different employer"
who_do_you_work_for,"who is your boss by the way"
who_do_you_work_for,"i want the name of your boss"
who_do_you_work_for,"specify who your boss is"
who_do_you_work_for,"who do you say you work for"
who_do_you_work_for,"which organization you work for"
who_do_you_work_for,"do you work for me or is that wrong"
who_do_you_work_for,"who directs your labor"
who_do_you_work_for,"do you happen to be employed by me"
who_do_you_work_for,"you work for someone else or no"
who_do_you_work_for,"what is your boss's name"
who_do_you_work_for,"what entity is your boss"
who_do_you_work_for,"who do yo work for"
who_do_you_work_for,"are you my worker"
who_do_you_work_for,"don't you work for your self"
who_do_you_work_for,"what does your boss go by"
who_do_you_work_for,"who do you work for"
who_do_you_work_for,"do you work for anyone else"
who_do_you_work_for,"who tells you what to do"
who_do_you_work_for,"i need to know who is your boss"
who_do_you_work_for,"who do you report to"
who_do_you_work_for,"are you now working for me"
who_do_you_work_for,"you work for what company or person exactly"
who_do_you_work_for,"are you working for me"
who_do_you_work_for,"who pay your salary"
who_do_you_work_for,"am i your supervisor"
who_do_you_work_for,"who would you say you are employed by"
who_do_you_work_for,"who else do you work for"
who_do_you_work_for,"is there another company you work for"
who_do_you_work_for,"who do you do task for"
who_do_you_work_for,"do you have another job"
who_do_you_work_for,"let me know who is your boss"
who_do_you_work_for,"who is the boss of you"
who_do_you_work_for,"is there someone else you work for"
who_do_you_work_for,"what organization do you work for"
who_do_you_work_for,"are you working for someone else"
who_do_you_work_for,"who is responsible for your employment"
who_do_you_work_for,"who do you report to for your work"
who_do_you_work_for,"let me know who your boss is"
who_do_you_work_for,"i want to know who your boss is"
who_do_you_work_for,"would you let me know who your boss is"
who_do_you_work_for,"i would like to know who your boss is"
who_do_you_work_for,"does someone else control you"
who_do_you_work_for,"do i control you"
who_do_you_work_for,"is there another person that controls you"
who_do_you_work_for,"who do you take your orders from"
who_do_you_work_for,"would you consider someone else your boss"
who_do_you_work_for,"who controls you"
who_do_you_work_for,"who's your boss"
who_do_you_work_for,"who employs you"
who_do_you_work_for,"where do you work"
who_do_you_work_for,"who is it that you work for"
who_do_you_work_for,"whom do you work for"
who_do_you_work_for,"who is your job with"
who_do_you_work_for,"what is the name of the place you work at"
credit_limit,"what is the limit on my victoria's secret card"
credit_limit,"i need to know what my limit is on my american express card"
credit_limit,"how high is my spending limit on my wells fargo card"
credit_limit,"can you tell me what the limit is on my capital one card"
credit_limit,"i have to know the credit limit"
credit_limit,"i need to know the credit limit"
credit_limit,"tell me the highest amount i can spend on my discover card"
credit_limit,"how much can i buy on my discover card"
credit_limit,"how much can i spend on my discover card"
credit_limit,"what's my credit limit for my visa card"
credit_limit,"i need to know my credit's limit"
credit_limit,"i would like to know the limit for my credit"
credit_limit,"tell me my visa's credit limit"
credit_limit,"what's my visa limit"
credit_limit,"what is my limit on my visa card"
credit_limit,"please check my credit limit on my visa"
credit_limit,"tel me the credit limit for my credit card"
credit_limit,"how high is my credit limit for my navy federal card"
credit_limit,"could you share what my current credit limit is"
credit_limit,"how high is my credit limit for my citigroup card"
credit_limit,"tell me the credit on my mastercard"
credit_limit,"what's my limit on my visa card"
credit_limit,"can i please know the credit limit for my citibank card"
credit_limit,"i wanna know the limit on my credit card"
credit_limit,"i want to know my spending limit"
credit_limit,"tell me the limit for credit on my mastercard"
credit_limit,"please let me know the credit limit on my citibank card"
credit_limit,"i need know my credit limit on my american express card"
credit_limit,"i would love to know my spending limit"
credit_limit,"please tell me my spending limit"
credit_limit,"can you let me know what my credit limit is for my visa card"
credit_limit,"i need to know my spending limit on my visa"
credit_limit,"how much is my credit limit"
credit_limit,"what credit limit do i have"
credit_limit,"what is the current credit limit i have on my wells fargo mastercard"
credit_limit,"what's the credit limit on my visa card"
credit_limit,"look up the credit limit for my visa"
credit_limit,"can you tell me my spending limit"
credit_limit,"what's the most i can charge on my card"
credit_limit,"how much do i have available on my visa card"
credit_limit,"how much of a credit limit does visa allow"
credit_limit,"is there a substantial credit limit on my visa"
credit_limit,"what is my credit max"
credit_limit,"tell me my credit limit"
credit_limit,"how much credit do i have on my discover card"
credit_limit,"do i have a monthly spending limit"
credit_limit,"what's the limit on my discover card"
credit_limit,"what is my credit limit on my discover"
credit_limit,"what's my spending limit on my discover"
credit_limit,"how much can i use on my visa"
credit_limit,"my visa has what limit"
credit_limit,"look up how high my visa limit is"
credit_limit,"what is the limit on my visa"
credit_limit,"what is my state bank of india card credit limit"
credit_limit,"tell me my hsbc card credit limit"
credit_limit,"i need you to tell me the credit limit for my republic bank card"
credit_limit,"how high is my credit limit"
how_busy,"how much to wait before dining in the jack in the box at 4 pm"
how_busy,"what is the wait time for torris"
how_busy,"how long is the wait at buffalo wild wings"
how_busy,"how long is the wait at applebee's tonight"
how_busy,"how long is the wait at applebee's"
how_busy,"can you tell me how long approximate wait times are at cheesecake factory"
how_busy,"what is the average wait time to be seated for dinner at rouge"
how_busy,"will i have to wait long for a table at pietro's this evening"
how_busy,"how long do we have to wait at the restaurant"
how_busy,"is mcdonalds busy around 9"
how_busy,"will i have to wait to get a table at ihop"
how_busy,"how long should i expect to wait at the cheesecake factory before getting seated"
how_busy,"how busy is ihop at 5 pm"
how_busy,"how long will i have to wait before being seated at the cheese cake factory"
how_busy,"how busy is michel at 9"
how_busy,"can you tell me what the wait is like right now at cracker barrel"
how_busy,"how long will i wait for a table at red lobster"
how_busy,"is that place busy around dinner time"
how_busy,"i would like to find out if macaroni grill will be busy around 7:00 pm"
how_busy,"at four, how much business does georgio have"
how_busy,"is the restaurant busy at lunchtime"
how_busy,"find out what wait times are like right now at olive garden"
how_busy,"will i be able to get a seat at 5pm"
how_busy,"what is the sitting time at this restaurant"
how_busy,"how busy do you expect olive garden to be at 6"
how_busy,"tell me how busy macaroni grill will be around 8 pm"
how_busy,"what is the wait time at this restaurant"
how_busy,"find out how busy ihop usually is around 5 pm"
how_busy,"what's the typical wait time at red lobster"
how_busy,"how long can i expect to wait for a restaurant table"
how_busy,"how busy will chili's be if i go at 6 pm"
how_busy,"i want to know how busy ruby tuesday will be at around 8:45 pm"
how_busy,"how long will it take me to be seated at ihop"
how_busy,"how busy does outback get around 7pm"
how_busy,"if i go to tgifridays at eight, will they be crowded"
how_busy,"how busy will panera be at noon"
how_busy,"would you say that red lobster's pretty buy at noon"
how_busy,"what is the wait time at applebee's"
how_busy,"how long will i have to wait if i want to eat at panera"
how_busy,"how long will i stand in line at carl jr's"
how_busy,"is that restaurant crowded during dinner"
how_busy,"is red lobster busy at 6pm"
how_busy,"can you tell me how busy outback steakhouse will be at 7:30 pm"
how_busy,"please look into the current wait times at chili's right now"
how_busy,"is the resataurant busy at 5:00 pm"
how_busy,"would tio's be crowded at 7"
how_busy,"can i get a table for four at 8:00"
how_busy,"how long is the wait at fridays"
how_busy,"what is the best time to go to get a burger without a line"
how_busy,"how long before i can eat at chic fil a"
how_busy,"how long to be seated at carrabas"
how_busy,"is the wait at pizza hut long"
how_busy,"is the wait more than an hour at the italian place"
how_busy,"is mr joes pizza available for a seating"
how_busy,"does mr joes pizza usually have a long wait"
how_busy,"can you find out the waiting times for mr joes pizza"
how_busy,"how busy is cheesecake factory right now"
how_busy,"check how busy cheesecake factory is"
accept_reservations,"can i make reservations at spago in beverly hills"
accept_reservations,"give me information on grub burger reservations"
accept_reservations,"find out of grub burger takes reservations"
accept_reservations,"can i make reservations at grub burger"
accept_reservations,"does the bellagio have any reservations"
accept_reservations,"does ruth chris in charlotte allow you to make a reservation"
accept_reservations,"does long horns do reservations"
accept_reservations,"do they take reservations at arby's"
accept_reservations,"can you make reservations at hodak's"
accept_reservations,"do they take reservations at state bird"
accept_reservations,"do they take reservations at olive garden"
accept_reservations,"does black rock take reservations"
accept_reservations,"do they take reservations at the progress"
accept_reservations,"do they take reservations at bar tartine"
accept_reservations,"can you let me if zeus accepts reservations"
accept_reservations,"does marios in brooklyn take reservations"
accept_reservations,"does mcdonalds take reservations"
accept_reservations,"does gramercy tavern in new york accept reservations"
accept_reservations,"does moes in la except rerservations"
accept_reservations,"can i make reservations at applebee's or no"
accept_reservations,"do you know if ruth chris does reservations"
accept_reservations,"does minnis take reservations"
accept_reservations,"what locations of applebee's take reservations"
accept_reservations,"do you know if cheese cake factory does reservations"
accept_reservations,"does cielo take reservations"
accept_reservations,"do they take reservations at bjs"
accept_reservations,"please find out if napolis takes lunch reservations"
accept_reservations,"do they accept reservations at michael's"
accept_reservations,"does chillis take reservations"
accept_reservations,"does sidetracks take reservations"
accept_reservations,"do you know if olive garden does reservations"
accept_reservations,"can you make a reservation at michael's"
accept_reservations,"does luigi's take reservations"
accept_reservations,"does the restaurant michael's take reservations"
accept_reservations,"tell me if per se in nyc takes reservations"
accept_reservations,"does minnies cafe in modesto take reservations"
accept_reservations,"does bill's house of chop suey accept reservations"
accept_reservations,"check if bj's takes reservations"
accept_reservations,"will bj's take reservations"
accept_reservations,"do you know if i can make reservations at bj's"
accept_reservations,"can i reserve tables at the new york restaurant"
accept_reservations,"i want to know if the new york restaurant takes reservations"
accept_reservations,"is it possible to make reservations at the new york restaurant"
accept_reservations,"is it possible to get reservations at ihop"
accept_reservations,"does applebees do reservations"
accept_reservations,"can applebees take reservations"
accept_reservations,"can i get reservations at applebees"
accept_reservations,"does applebees take reservations"
accept_reservations,"tell me if taco bell takes reservations"
accept_reservations,"do you know if taco bell takes reservations"
accept_reservations,"do you know if l'arpege will ask for reservations"
accept_reservations,"will we have to make reservations for roca"
accept_reservations,"do you have any idea if central needs reservations"
accept_reservations,"eleven madison park takes reservations right"
order_status,"was my order delivered"
order_status,"did my order get here yet"
order_status,"was my order brought here"
order_status,"was my order shipped here"
order_status,"was the order delivered"
order_status,"track the status of my purchase"
order_status,"has my purchase been delivered yet"
order_status,"how far along is my purchase"
order_status,"have my goods been delivered yet"
order_status,"i ordered new light bulbs online when will they get here"
order_status,"when will the clothes i ordered online arrive"
order_status,"i ordered new sheets online when will they arrive"
order_status,"i ordered some new speakers, so when will they get here"
order_status,"when is my order coming"
order_status,"could you check if my order has been delivered, please"
order_status,"check on the status of my order"
order_status,"can you check to see if my order has been delivered, please"
order_status,"check up on the status of my online order"
order_status,"has my order been shipped"
order_status,"where is my order"
order_status,"when can i expect to receive the order"
order_status,"can you see if my order was delivered"
order_status,"did my order ship"
order_status,"could you check to see if my order has been delivered"
order_status,"has my delivery order arrived yet"
order_status,"look up the status of the order i placed online"
order_status,"show me where my order is"
order_status,"where is my delivery order"
order_status,"where's my package right now"
order_status,"i ordered for delivery, has is arrived yet"
order_status,"do you know where my package is"
order_status,"when will my package arrive"
order_status,"how soon will me package arrive"
order_status,"track my package please"
order_status,"when can i expect my order"
order_status,"i just placed my order today, what is the status of it"
order_status,"hey, i just put in my order and i was wondering what the status of it"
order_status,"can you check on the status of my orders at amazon"
order_status,"track package, please"
order_status,"i ordered some curtains off amazon, can you tell me if it's been shipped yet"
order_status,"what's going on with my order"
order_status,"can you give me a status update on my online order from amazon"
order_status,"what is the status of my recent order"
order_status,"is my order shown as delivered"
order_status,"is my package able to be tracked by you"
order_status,"i need an update on my online order from nespresso"
order_status,"order status"
order_status,"where is my order now"
order_status,"tell me all updates about my order's status"
order_status,"is my order on its way or what's going on"
order_status,"can you monitor my package's progress"
order_status,"tell me where my package is currently"
order_status,"where is my package en route"
order_status,"give me the status of my order"
order_status,"when will i get my order"
order_status,"tell me where my order is"
order_status,"what is the status of the order i placed with you yesterday"
order_status,"can you help with delivery tracking"
order_status,"i need a delivery tracked"
order_status,"i need to track my order"
order_status,"could you track an order for me"
order_status,"what time is my package getting here"
order_status,"how's my amazon order doing"
order_status,"i need to track a package"
order_status,"can you tell me when my item will get here"
order_status,"can you tell me where my item is"
order_status,"i need to track the status of my order"
pin_change,"i want to change my bank of america account pin number"
pin_change,"i want to change the pin number on my credit union account"
pin_change,"can you help me figure out my pin number for my visa account"
pin_change,"i'd like to change the pin number on my visa account"
pin_change,"i need my pin number for my bank of america account and i can't remember it"
pin_change,"i've forgotten my pin number for my citibank gold account"
pin_change,"switch the pin on my chase account"
pin_change,"i want a new pin on my card of private client account"
pin_change,"i need a new pin on my chase account"
pin_change,"so tell me the pin number"
pin_change,"i need to know the pin number to my card"
pin_change,"switch the pin on my visa account"
pin_change,"how do i update my pin number for my account, please"
pin_change,"i cannot remember what my pin is for my bank of america checking account"
pin_change,"i want to change my pin number for my checking account"
pin_change,"help me change my pin number for my money market account"
pin_change,"i need you to change the pin on my bank of america account to be 1234"
pin_change,"i need to change my pin number for my savings account"
pin_change,"change the pin on my bank account first republic to 1234"
pin_change,"i gotta change my pin number for my debit account"
pin_change,"i would like to replace the pin number for my retirement account"
pin_change,"i forgot the pin number for my college fund account"
pin_change,"is there a way to get my pin number"
pin_change,"please change my retirement account pin number to 1234"
pin_change,"change the pin on my bofa account to 3892"
pin_change,"help me change my pin number"
pin_change,"i got to change my pin number for my account"
pin_change,"i'd like to change the pin on my savings account, please"
pin_change,"change my amex account pin to 1234"
pin_change,"i want a new pin for my savings account"
pin_change,"change the pin on my capital one account to be 1234"
pin_change,"can you tell me my password checking account"
pin_change,"i cannot remember what my pin is for my bank of america checking account this moment"
pin_change,"please tell me my pin number for my synovus account"
pin_change,"can you reset my pin number"
pin_change,"set up a new pin number on my college fund account and make it be 1234"
pin_change,"i'm struggling to remind myself the pin number to my card"
pin_change,"the pin number to my card has been forgotten"
pin_change,"i don't remember the pin number to my card"
pin_change,"i would like to change the name on my checking account"
pin_change,"i would like to change the name on my first bankcard account"
pin_change,"i would like to change the name on my capital one account"
pin_change,"i want to change my savings account pin to 1234"
pin_change,"make my pin 1234 for my checking account"
pin_change,"go my to checking account and switch my pin to 1234"
pin_change,"access my checking account and update my pin to 1234"
pin_change,"correct my account pin to 1234 on my checking account"
pin_change,"tell me the pin number for my checking account"
pin_change,"what's the pin number for my checking account"
pin_change,"change the code of my savings account to be 1234"
pin_change,"alter the pin on my savings account to be 1234"
pin_change,"what exactly is my pin"
pin_change,"please tell me how do i change the account pin number"
goodbye,"i enjoyed our talk, bye"
goodbye,"peace out!"
goodbye,"this was a nice chat, goodbye"
goodbye,"this was a nice conversation"
goodbye,"good talk, see you later"
goodbye,"it was lovely to speak with you"
goodbye,"it was lovely to speak with you, bye bye"
goodbye,"a pleasure as always to speak with you, bye"
goodbye,"thank you for chatting with me, bye"
goodbye,"i enjoyed our talk, goodbye"
goodbye,"ai goodbye"
goodbye,"i had fun speaking with you"
goodbye,"peace"
goodbye,"talk later"
goodbye,"see you around"
goodbye,"bye now"
goodbye,"i had a pleasure talking to you, see you later"
goodbye,"it was great chatting with you"
goodbye,"it was pleasant having a conversation with you"
goodbye,"have a good one"
goodbye,"syonara, ai device!"
goodbye,"i must say goodbye"
goodbye,"glad we got to talk"
goodbye,"it was cool talking with you"
goodbye,"it was good to talk to you today"
goodbye,"goodbye, helpful ai device!"
goodbye,"it was nice chatting with you"
goodbye,"ill see you around"
goodbye,"bye!"
goodbye,"bye for now"
goodbye,"i have to say goodbye"
goodbye,"nice talking again, bye"
goodbye,"i'm out of here"
goodbye,"it was enjoyable to chat with you"
goodbye,"see you again soon"
goodbye,"later gator!"
goodbye,"adios!"
goodbye,"good night"
goodbye,"see ya"
goodbye,"farewell!"
goodbye,"catch you around"
goodbye,"this was a great conversation"
goodbye,"good speaking to you"
goodbye,"it was really awesome to talk to you"
goodbye,"it was great to speak with you"
goodbye,"bye bye then"
goodbye,"great talk, thanks"
goodbye,"enjoy your day, goodbye"
goodbye,"nice seeing you bye"
goodbye,"it was nice to chat"
goodbye,"ok good chatting goodbye"
goodbye,"that's all i need, i'm going now"
goodbye,"talk to you soon, bye!"
account_blocked,"my account looks to be blocked and i have no idea why"
account_blocked,"it seems that my account is blocked and i'm not sure why"
account_blocked,"my account appears to be blocked and i don't know why"
account_blocked,"it looks like my account is blocked but i have no clue why"
account_blocked,"my account appears to be blocked but i have no idea why that could be"
account_blocked,"how did my bank account is frozen"
account_blocked,"need help with frozen bank account"
account_blocked,"great western bank's login screen tells me i'm locked out but not why"
account_blocked,"i get an error message when i try logging in to capital one that says i'm locked out"
account_blocked,"can you check and see if my account's blocked"
account_blocked,"why can't i log into my bank account"
account_blocked,"tell me why i get an error logging in to my bank account"
account_blocked,"can you confirm my account's blocked and tell me why"
account_blocked,"do you have any idea why my account may be blocked"
account_blocked,"please tell me the reason for the hold on my bb&t account"
account_blocked,"what would cause my bank account to be frozen"
account_blocked,"why am i locked out of my bank account"
account_blocked,"why don't i have access to my bank account"
account_blocked,"why cannot i take any money out from my bank account"
account_blocked,"why did my bank account freeze"
account_blocked,"can you explain why there is a hold on my savings account"
account_blocked,"why does my credit union account have a hold on it"
account_blocked,"why is there a hold on my charles swab account"
account_blocked,"check for why is my bank account frozen"
account_blocked,"do you know why i can't log into my bank account"
account_blocked,"help me unblock my account"
account_blocked,"who can i talk to right away about the current freeze on my account"
account_blocked,"why is there a block on my account"
account_blocked,"my capital one account has a hold; why"
account_blocked,"why am i seeing a hold on my charles schwab account"
account_blocked,"why can't i access my bank account"
account_blocked,"my account has a hold on it and i can't access my funds, why"
account_blocked,"can you find out why is my bank account frozen"
account_blocked,"why is there a hold on my american saving bank account"
account_blocked,"why is my bank account blocking me"
account_blocked,"help me please, my account is blocked"
account_blocked,"please let me into my bank account"
account_blocked,"i think my account is blocked but i do not know the reason"
account_blocked,"how is it possible that my account has been frozen"
account_blocked,"i'm confused about the reason for my bank account being frozen"
account_blocked,"why is my account blocked"
account_blocked,"can you tell me why there's a hold on my mutualone account"
account_blocked,"i think my account is block but i am not sure why"
account_blocked,"why is there a hold on my discover account"
account_blocked,"why would a hold have been placed on my checking account"
account_blocked,"i am very confused about why or how my bank would lock me out of my account"
account_blocked,"i think my account is blocked"
account_blocked,"why is my bank account locked"
account_blocked,"can you unlock my bank account"
account_blocked,"can you help me unlock my bank account"
account_blocked,"call my bank and ask them why my account is frozen"
account_blocked,"do you know why my bank account is frozen"
account_blocked,"are there any problems with my bank account"
account_blocked,"did someone who is unauthorized try to get into my bank account"
account_blocked,"how can i unfreeze my bank account"
account_blocked,"why is there a stop on my deposit account"
account_blocked,"why is there a delay on my checking account"
account_blocked,"why is my checking account not working"
account_blocked,"what could cause a hold on my savings account"
account_blocked,"what caused a hold on my us bank account"
account_blocked,"can you check and see why us bank put a hold on my account"
account_blocked,"why does us bank have a hold on my account"
account_blocked,"reasons that us bank would place a hold on my account"
account_blocked,"what is up with my account, why is it blocked"
account_blocked,"there seems to be an issue with my account"
account_blocked,"can you help me unblock my account"
account_blocked,"can you check what the problem with my account is, it seems to b e blocked"
account_blocked,"is there a reason you put a hold on my chase account"
account_blocked,"why can't i access my chase account"
account_blocked,"how come my chase account has a hold on it"
what_song,"nice song what is it"
what_song,"cool song, what is it"
what_song,"what music is this"
what_song,"is this a song that i dont know"
what_song,"what\u2019s the name of this song"
what_song,"what am i listening to right now"
what_song,"what is the name of the song playing right now"
what_song,"what is that song called"
what_song,"name this song"
what_song,"what's that song on the speaker now"
what_song,"what's the name of the song playing right now"
what_song,"do you know the song on the speaker right now"
what_song,"what's that song that is playing now"
what_song,"tell me the title of the song playing"
what_song,"i need this song title"
what_song,"what song am i hearing"
what_song,"which song is playing now"
what_song,"help me to know what song is playing"
what_song,"who is this song that's on the stereo"
what_song,"what is playing"
what_song,"what's the name of this tune"
what_song,"what's the name of this song i'm listening to"
what_song,"what band is this"
what_song,"what is that song that's playing"
what_song,"what's the artist's name of this song"
what_song,"what's the song currently playing"
what_song,"whats the title of this song"
what_song,"i'd like to know this song's name"
what_song,"i am needing to know what song is playing"
what_song,"whats the name of the playing song"
what_song,"can you look up the name of this song"
what_song,"which song is playing"
what_song,"tell me the name of the song that is playing"
what_song,"do you know the name of this song"
what_song,"do you know what this song is"
what_song,"what am i hearing on the speakers now"
what_song,"i need to know this song's name"
what_song,"can you tell me this song"
what_song,"whats the title of this"
what_song,"i'd like to know what this song is"
what_song,"tell me this song's name"
what_song,"tell me the song that's playing right now"
what_song,"who sang this song"
what_song,"what is this song name"
what_song,"i need to know this song"
what_song,"i need to know the title of this song"
what_song,"find out what song is currently on the speakers"
what_song,"look up the name of this song"
what_song,"can you identify this song for me"
what_song,"tell me what this song is called"
what_song,"can you identify this song that's playing"
what_song,"i need to know what song this is that we're listening to"
what_song,"tell me the song that is currently playing"
what_song,"what is the title of this song"
what_song,"what is this song called"
what_song,"what song is this one"
what_song,"on the speaker do you know what song is on"
what_song,"on the speaker what song is playing"
what_song,"do you know what song is playing on the speaker"
what_song,"at the moment what song is playing on the speaker"
what_song,"what kind of music on the speaker now"
international_fees,"does my visa have international transaction fees"
international_fees,"are there international transaction fees associated with my td bank card"
international_fees,"does my new bank card have any international transaction fees"
international_fees,"does my western union card have international transaction fees"
international_fees,"will i be charged if i use my card in russia"
international_fees,"will i be charged if i use my card in china"
international_fees,"i'd like to know if my capital one credit card have international transaction fees"
international_fees,"i need to know if my capital one credit card have international transaction fees"
international_fees,"will i be charged if i use my card in japan"
international_fees,"will i get charged extra for using my card while in tulsa"
international_fees,"while in tulsa, if i use my card, would i be charged more"
international_fees,"say that i am in tulsa, will i be charged even more if i use my card"
international_fees,"what, if any, are the charges for using my card in mexico"
international_fees,"do i get charged more for using my card in canada"
international_fees,"what are the international transaction fees for my chase card"
international_fees,"is there a surcharge for using my card in mexico"
international_fees,"if i use my card in mexico do i get an extra fee"
international_fees,"are there any transaction fees associated with my amex card if i am in belgium"
international_fees,"does american express charge transaction fees for iceland"
international_fees,"are there many international transactions fees for the freedom card"
international_fees,"will i be charged if i use my card in canada"
international_fees,"are there any transaction fees associated with my navy federal card if i am in germany"
international_fees,"will my discover card ding me with transaction fees if i'm in aruba"
international_fees,"are there any transaction fees associated with my usaa card if i am in india"
international_fees,"will i receive a fee if i use my card in ireland"
international_fees,"what are the fees to use my card in nigeria"
international_fees,"for my card is there a extra card while i'm staying in italy"
international_fees,"how much are the international transaction fees for my chase card"
international_fees,"are there extra fees for using my card in mexico"
international_fees,"are there transaction fees for my visa if i'm in russia"
international_fees,"does my bank of america card have international transaction fees"
international_fees,"are there fees for using my card in tampa"
international_fees,"does visa charge transaction fees in the uk"
international_fees,"are there any fees for using my amex in england"
international_fees,"will i be charged if i use my card in france"
international_fees,"will i be charged if i use the card in france"
international_fees,"what are the foreign transaction fees for cuba"
international_fees,"are there international transaction fees for using my chase card"
international_fees,"is there any transaction fees on my citibank card if used in spain"
international_fees,"will i pay extra if i use my card in juarez"
international_fees,"are there any transaction fees associated with my navy federal card if i am in japan"
international_fees,"is there a charge to use my card in japan"
international_fees,"how much are the foreign transaction fees in brisbane"
international_fees,"will i be charged if i use my card in mexico"
international_fees,"will i get a fee for international transactions with my visa card"
international_fees,"are there any international transaction fees associated with my visa card"
international_fees,"how much is the atm fee for my boa card in orlando, fl"
international_fees,"what are the international transaction fees on my amex"
international_fees,"are there transaction fees charged to my discover card in japan"
international_fees,"what are my chase cards fees for international transactions"
international_fees,"will i be charged transaction fees if i use my american card internationally"
international_fees,"do i have transaction fees if i use my american card internationally"
international_fees,"could you find out if my bank charges transaction fees on my american card if use internationally"
international_fees,"will i get charged for using my credit card in portland"
international_fees,"is there a fee for using my card in portland"
international_fees,"how many transaction fees are there when i use my discover card in rome"
international_fees,"are there transaction fees for discover cards used in rome"
international_fees,"do i have transaction fees when i use my discover card in rome"
international_fees,"are there transaction fees using my discover if i'm in cuba"
international_fees,"is there a fee to use my card in france"
international_fees,"will i be charged a transaction fee on my discover card in cuba"
international_fees,"is there a charge to use my card in france"
international_fees,"if i use my discover card in cuba are there transaction fees"
international_fees,"are there transaction fees in cuba for using my discover card"
international_fees,"is there an international charge for using my card in france"
international_fees,"is there a fee if i use my card in france"
international_fees,"is there a charge to use my card in croatia"
international_fees,"in x, will i be charged to use my card"
international_fees,"in x, what is the charge if i use my card"
international_fees,"if i use my card in x, will there be a charge"
last_maintenance,"what was the date when my car was in the shop"
last_maintenance,"how long since my car was in the shop"
last_maintenance,"when was my last oil change"
last_maintenance,"what was the date of my last car service"
last_maintenance,"when was the last time i took my car in"
last_maintenance,"do you remember when i last got my car looked at"
last_maintenance,"do you know when i last took my car to get checked"
last_maintenance,"do you have a record of when i last got my car checked"
last_maintenance,"could you inform me of when i last got my car checked"
last_maintenance,"when did the oil get changed"
last_maintenance,"how long has it been since the oil got changed out"
last_maintenance,"how long since my oil had a refresh"
last_maintenance,"what date did i last take my car in"
last_maintenance,"when did i take to car to the auto shop"
last_maintenance,"you need to tell me when was car in shop"
last_maintenance,"do you know when my car was last looked at"
last_maintenance,"when was the last time i got my oil changed"
last_maintenance,"i need to know when was the last time i had my car checked out for a tune up"
last_maintenance,"how long ago was my car last in the shop"
last_maintenance,"i need you to look up the date of my car's last visit to the shop"
last_maintenance,"when was the last time my car was in the shop"
last_maintenance,"i need to know when i last took my car in for a check up"
last_maintenance,"dates for my car in the shop"
last_maintenance,"do you remember when i last changed my oil"
last_maintenance,"do you know how long its been since i had my oil changed and a tune up"
last_maintenance,"i can't remember when my car last went to the shop, can you find out for me"
last_maintenance,"when was the last time i changed my oil"
last_maintenance,"tell me when was car in shop"
last_maintenance,"tell me when someone looked at my car last"
last_maintenance,"when did my car get serviced last"
last_maintenance,"how long has it been since my last auto maintenance"
last_maintenance,"so when was car in shop"
last_maintenance,"how long ago did my car get looked at"
last_maintenance,"let me know when my car was last looked at"
last_maintenance,"when did i take my car to paul's auto last"
last_maintenance,"what was the date of my last auto appointment"
last_maintenance,"what day did i change my oil"
last_maintenance,"find the date of the last oil swap for my car"
last_maintenance,"my car was looked at when"
last_maintenance,"when was my last car service date"
last_maintenance,"when did i last have my vehicle serviced"
last_maintenance,"look up the date of my last oil change"
last_maintenance,"do you know when i last took my car in to the shop"
last_maintenance,"when did i last service my car with an oil change"
last_maintenance,"can you remind me of when i last had an oil change"
last_maintenance,"was my car in the shop this past week"
last_maintenance,"did i get my car inspected recently"
last_maintenance,"give me the date that i last got my car checked"
last_maintenance,"did i take my car to the mechanics recently"
last_maintenance,"tell me when i got my car checked last"
last_maintenance,"when did i last take my car to the shop"
last_maintenance,"when was my last visit to the car shop"
last_maintenance,"when was my car last in the shop"
last_maintenance,"how long ago did i take my car to the shop"
last_maintenance,"how long has it been since i last took my car to the shop"
last_maintenance,"when did i take my car to the shop last"
last_maintenance,"give me the date of my last oil change"
last_maintenance,"tell me when i last had my oil changed"
last_maintenance,"when was my oil last changed"
last_maintenance,"have i recently had an oil change"
last_maintenance,"what was the date of the last time i took my car to the shop"
last_maintenance,"i last got my oil changed when"
last_maintenance,"what day did i last have the oil in my car changed"
last_maintenance,"what was the date of my last oil change"
last_maintenance,"i'd like to know the last time my car got looked at"
meeting_schedule,"what if any meetings do i have today"
meeting_schedule,"do i have meetings with anyone today"
meeting_schedule,"do i have any meetings on my calendar today"
meeting_schedule,"do i have any meetings on my schedule today"
meeting_schedule,"do i have any meetings today between 9 and 10:30"
meeting_schedule,"do i have any meetings today between 9:20 and 10:30"
